date,avg_hourly_temperature,min_windchill,avg_relative_humidity,avg_dew_point,avg_wind_speed,max_wind_gust,wind_gust_dir_10s,avg_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,sunlight
2015-12-26,-13.98,-24.0,81.0,-16.5,10.62,,,2.4,32.4,0.0,0.0,0.0,0.0,7.48
2015-12-25,-15.78,-27.0,82.3,-18.1,9.62,,,2.5,34.5,0.0,0.0,0.0,0.0,7.47
2015-12-24,-13.94,-20.0,85.9,-15.8,6.08,,,2.3,31.8,0.0,0.0,0.0,0.2,7.48
2015-12-23,-11.82,-20.0,91.0,-13.0,7.38,,,3.2,30.1,0.0,0.0,0.0,0.0,7.47
2015-12-22,-12.59,-20.0,84.8,-14.7,3.46,,,4.6,29.4,0.0,0.0,0.0,0.0,7.45
2015-12-21,-12.43,-21.0,84.0,-14.7,4.54,,,4.5,29.9,0.0,0.0,0.0,0.0,7.47
2015-12-20,-14.19,-21.0,82.2,-16.6,5.08,,,3.4,31.1,0.0,0.0,0.0,0.2,7.47
2015-12-19,-13.2,-24.0,86.8,-14.9,9.62,,,2.5,31.1,0.0,0.0,0.0,0.0,7.47
2015-12-18,-13.81,-24.0,85.6,-15.7,17.12,34.0,11.0,2.2,31.9,0.0,0.0,0.0,1.0,7.48
2015-12-17,-11.67,-22.0,87.8,-13.3,7.33,,,2.8,28.8,0.0,0.0,0.0,0.2,7.5
2015-12-16,-6.85,-12.0,85.9,-8.8,7.96,,,3.0,25.8,0.0,0.0,0.0,0.2,7.5
2015-12-15,-8.42,-19.0,90.4,-9.8,7.62,,,3.1,25.2,0.0,0.0,0.0,0.6,7.5
2015-12-14,-7.64,-17.0,92.5,-8.6,7.08,,,2.3,26.2,0.0,0.0,0.0,0.4,7.52
2015-12-13,-4.53,-13.0,94.8,-5.2,11.62,,,2.0,22.6,0.0,0.0,0.0,3.6,7.53
2015-12-12,-5.52,-13.0,92.0,-6.6,16.17,33.0,16.0,1.9,23.4,0.0,0.0,0.0,0.4,7.57
2015-12-11,-2.5,-10.0,93.5,-3.4,13.33,,,2.2,20.9,0.0,0.0,0.0,1.4,7.58
2015-12-10,-3.92,-9.0,98.2,-4.2,9.04,,,2.9,22.4,0.0,0.0,0.0,0.0,7.6
2015-12-09,-2.24,-8.0,94.8,-3.0,5.38,,,3.7,20.8,0.0,0.0,0.0,0.0,7.63
2015-12-08,-0.3,-9.0,81.4,-3.2,8.42,33.0,16.0,3.3,19.1,0.0,0.0,0.0,0.0,7.65
2015-12-07,-0.01,-8.0,71.0,-4.8,6.96,,,3.5,17.4,0.0,0.0,0.0,0.0,7.68
2015-12-06,-3.91,-9.0,81.9,-6.6,5.08,,,3.0,23.1,0.0,0.0,0.0,0.0,7.7
2015-12-05,-1.73,-8.0,64.7,-7.6,9.0,,,2.9,18.2,0.0,0.0,0.0,0.0,7.75
2015-12-04,-0.75,-8.0,78.5,-4.2,6.79,,,3.7,18.0,0.0,0.0,0.0,0.0,7.77
2015-12-03,-1.02,-7.0,69.8,-6.0,6.38,,,3.7,19.1,0.0,0.0,0.0,0.0,7.8
2015-12-02,0.75,-9.0,58.0,-6.8,11.58,31.0,18.0,3.5,17.3,0.0,0.0,0.0,0.0,7.85
2015-12-01,-6.88,-19.0,68.7,-12.0,7.0,,,4.5,23.4,0.0,0.0,0.0,0.0,7.87
2015-11-30,-7.79,-16.0,68.3,-12.8,7.04,,,4.2,24.8,0.0,0.0,0.0,0.0,7.92
2015-11-29,-4.94,-14.0,64.6,-11.0,7.33,,,3.6,21.9,0.0,0.0,0.0,0.0,7.97
2015-11-28,-5.0,-16.0,64.5,-11.0,9.12,,,3.5,22.2,0.0,0.0,0.0,0.0,8.0
2015-11-27,-2.03,-12.0,55.5,-10.1,8.46,,,3.9,19.6,0.0,0.0,0.0,0.0,8.05
2015-11-26,-9.45,-19.0,83.0,-11.9,9.25,,,4.1,27.5,0.0,0.0,0.0,0.0,8.08
2015-11-25,-12.4,-26.0,79.5,-15.4,7.17,,,3.7,30.6,0.0,0.0,0.0,0.4,8.13
2015-11-24,-9.29,-19.0,88.2,-10.9,13.79,28.0,36.0,2.3,27.6,0.0,0.0,0.0,3.4,8.18
2015-11-23,-2.53,-12.0,80.5,-5.6,14.0,38.0,7.0,3.1,20.4,0.0,0.0,0.0,5.2,8.23
2015-11-22,1.51,-4.0,61.4,-5.5,10.38,39.0,32.0,3.0,16.1,0.0,0.0,0.0,0.0,8.27
2015-11-21,-0.05,-8.0,61.8,-6.6,9.04,,,2.9,18.4,0.0,0.0,0.0,0.0,8.33
2015-11-20,-7.0,-18.0,72.5,-11.3,11.12,,,2.9,25.6,0.0,0.0,0.0,0.0,8.38
2015-11-19,-5.59,-14.0,79.2,-8.7,9.54,,,2.9,23.3,0.0,0.0,0.0,0.3,8.43
2015-11-18,-6.03,-17.0,63.4,-11.9,16.96,41.0,29.0,2.5,22.9,0.0,0.0,0.0,0.0,8.48
2015-11-17,0.36,-6.0,56.3,-7.4,10.17,31.0,35.0,2.9,17.8,0.0,0.0,0.0,0.0,8.53
2015-11-16,-0.28,-7.0,63.5,-6.6,19.12,46.0,31.0,2.4,18.0,0.0,0.0,0.0,0.0,8.6
2015-11-15,0.55,-4.0,88.8,-1.1,10.71,29.0,29.0,2.2,17.4,0.0,0.0,0.0,0.0,8.65
2015-11-14,0.73,-5.0,89.1,-0.9,5.83,,,2.8,16.7,0.0,0.0,0.0,0.0,8.72
2015-11-13,2.57,-3.0,67.0,-3.1,8.96,33.0,32.0,2.7,15.5,0.0,0.0,0.0,0.0,8.77
2015-11-12,1.82,-6.0,48.0,-8.2,15.42,36.0,17.0,2.6,16.6,0.0,0.0,0.0,0.0,8.83
2015-11-11,2.21,-5.0,57.5,-5.8,11.67,44.0,24.0,2.5,16.2,0.0,0.0,0.0,0.0,8.87
2015-11-10,-1.28,-10.0,81.1,-4.2,15.38,,,2.3,19.4,0.0,0.0,0.0,0.0,8.93
2015-11-09,0.24,-8.0,91.8,-1.0,7.88,,,2.2,17.4,0.0,0.0,0.0,0.6,9.0
2015-11-08,1.88,,91.5,0.6,9.04,,,2.4,15.7,0.0,0.0,0.0,2.6,9.07
2015-11-07,5.15,,70.0,-0.1,6.42,,,2.8,10.8,0.0,2.1,0.0,0.0,9.12
2015-11-06,2.12,-5.0,74.0,-2.5,10.71,,,2.3,15.9,0.0,0.0,0.0,0.2,9.18
2015-11-05,1.01,-3.0,85.3,-1.2,8.67,,,2.4,17.2,0.0,0.0,0.0,0.0,9.25
2015-11-04,-0.18,-8.0,88.0,-2.0,9.71,,,2.5,17.9,0.0,0.0,0.0,0.2,9.32
2015-11-03,0.95,-4.0,90.7,-0.5,4.96,,,2.0,17.5,0.0,0.0,0.0,1.2,9.38
2015-11-02,1.0,,95.7,0.4,7.75,,,1.5,16.9,0.0,0.0,0.0,2.1,9.45
2015-11-01,2.56,,94.7,1.8,11.0,,,1.8,15.6,0.0,0.0,0.0,0.7,9.52
2015-10-31,4.71,,71.7,-0.3,11.46,,,2.3,13.2,0.0,0.0,0.0,3.2,9.58
2015-10-30,4.79,,74.6,0.4,9.17,,,2.4,12.8,0.0,0.2,0.0,1.2,9.65
2015-10-29,5.64,,72.6,1.0,10.0,,,2.4,11.6,0.0,1.4,0.0,0.0,9.7
2015-10-28,1.23,-7.0,68.2,-4.5,11.75,,,2.7,16.9,0.0,0.0,0.0,0.0,9.77
2015-10-27,1.79,-5.0,69.8,-3.3,18.25,46.0,32.0,2.1,15.5,0.0,0.0,0.0,0.2,9.83
2015-10-26,4.72,,77.3,1.0,19.08,45.0,15.0,2.1,13.3,0.0,0.0,0.0,2.9,9.9
2015-10-25,3.55,-5.0,70.7,-1.8,10.33,,,2.5,14.5,0.0,0.0,0.0,0.0,9.97
2015-10-24,5.22,,62.6,-1.7,9.33,,,2.8,11.9,0.0,1.1,0.0,0.0,10.03
2015-10-23,6.15,,52.7,-3.5,7.83,,,7.5,11.8,0.0,1.2,0.0,0.0,10.1
2015-10-22,9.21,,56.0,0.5,9.04,,,4.7,8.4,0.0,4.6,0.0,0.0,10.18
2015-10-21,9.84,,58.5,1.4,7.54,,,2.9,7.4,0.0,5.6,0.6,0.0,10.25
2015-10-20,8.03,,66.2,1.4,12.83,31.0,29.0,2.4,8.7,0.0,4.3,0.0,0.8,10.32
2015-10-19,10.16,,63.1,2.9,7.58,27.0,14.0,3.0,7.5,0.0,5.5,0.4,0.0,10.37
2015-10-18,12.15,,52.5,2.2,9.0,28.0,32.0,2.8,6.0,0.0,7.0,2.0,0.0,10.43
2015-10-17,10.43,,51.2,0.4,13.96,27.0,19.0,2.2,7.0,0.0,6.0,1.0,0.0,10.52
2015-10-16,8.93,,48.0,-2.0,13.12,30.0,18.0,2.5,9.2,0.0,3.8,0.0,0.0,10.58
2015-10-15,6.6,-3.0,50.5,-3.9,7.38,,,2.8,12.4,0.0,0.6,0.0,0.0,10.65
2015-10-14,8.56,,43.2,-3.6,15.92,50.0,31.0,2.4,9.4,0.0,3.5,0.0,0.0,10.73
2015-10-13,10.01,,42.5,-3.0,12.29,35.0,29.0,2.5,8.9,0.0,4.1,0.0,0.0,10.8
2015-10-12,8.38,,70.8,3.1,10.62,30.0,19.0,2.0,8.9,0.0,4.0,0.0,0.7,10.85
2015-10-11,10.2,,71.9,5.2,19.75,63.0,31.0,2.0,8.2,0.0,4.8,0.0,1.7,10.93
2015-10-10,16.61,,45.9,3.4,11.12,35.0,23.0,2.4,0.6,0.0,12.4,7.4,0.0,11.0
2015-10-09,14.55,,59.9,6.6,7.71,,,2.5,3.5,0.0,9.4,4.5,0.0,11.07
2015-10-08,12.84,,61.7,5.1,6.25,,,2.8,4.0,0.0,8.9,4.0,0.0,11.15
2015-10-07,11.22,,63.8,4.0,7.33,29.0,29.0,2.8,5.2,0.0,7.8,2.8,0.0,11.2
2015-10-06,7.35,,65.2,0.8,10.54,36.0,15.0,2.5,10.7,0.0,2.4,0.0,0.0,11.27
2015-10-05,4.38,-5.0,70.2,-1.3,8.33,,,2.1,13.2,0.0,0.0,0.0,0.0,11.35
2015-10-04,3.25,,71.5,-1.6,7.42,,,1.8,14.2,0.0,0.0,0.0,0.2,11.42
2015-10-03,3.09,,82.4,0.3,15.46,42.0,35.0,1.3,15.6,0.0,0.0,0.0,0.5,11.5
2015-10-02,10.85,,72.9,5.8,14.58,50.0,34.0,1.9,6.3,0.0,6.7,1.6,0.7,11.55
2015-10-01,15.71,,56.8,5.8,9.58,33.0,14.0,2.5,2.0,0.0,11.0,6.0,0.0,11.62
2015-09-30,13.74,,64.7,6.3,4.88,,,2.5,4.0,0.0,8.9,4.0,0.0,11.7
2015-09-29,11.18,,64.0,4.3,6.21,,,2.5,6.3,0.0,6.7,1.6,0.0,11.77
2015-09-28,8.26,,67.8,2.1,8.58,,,2.1,9.8,0.0,3.2,0.0,0.2,11.85
2015-09-27,5.89,,58.7,-1.8,13.58,46.0,33.0,1.8,11.8,0.0,1.2,0.0,0.0,11.9
2015-09-26,10.31,,61.6,2.6,10.5,32.0,31.0,2.1,6.4,0.0,6.6,1.6,0.0,11.98
2015-09-25,11.4,,59.0,3.3,13.33,45.0,33.0,2.3,6.5,0.0,6.5,1.6,0.0,12.05
2015-09-24,12.67,,65.8,5.0,11.0,36.0,16.0,2.5,5.2,0.0,7.8,2.8,0.0,12.13
2015-09-23,9.22,,74.0,4.6,7.88,,,1.9,7.8,0.0,5.2,0.2,0.0,12.18
2015-09-22,6.63,,73.7,2.0,11.88,35.0,10.0,1.9,11.2,0.0,1.8,0.0,0.2,12.27
2015-09-21,7.1,,67.5,0.8,14.17,39.0,30.0,1.8,10.1,0.0,2.9,0.0,0.4,12.33
2015-09-20,9.7,,73.0,4.8,7.04,36.0,32.0,2.0,9.2,0.0,3.8,0.0,4.6,12.4
2015-09-19,14.15,,57.5,5.1,10.75,29.0,25.0,2.1,3.6,0.0,9.3,4.3,0.0,12.47
2015-09-18,12.17,,58.9,3.3,8.04,36.0,28.0,2.4,5.8,0.0,7.2,2.2,0.0,12.53
2015-09-17,8.82,,70.2,2.6,6.75,,,1.9,8.8,0.0,4.2,0.0,0.2,12.62
2015-09-16,7.55,,83.1,4.7,6.42,,,1.4,10.4,0.0,2.6,0.0,0.4,12.68
2015-09-15,6.94,,92.0,5.7,12.12,27.0,6.0,1.7,10.8,0.0,2.1,0.0,13.6,12.75
2015-09-14,8.98,,72.4,4.1,10.0,,,1.6,8.7,0.0,4.3,0.0,0.2,12.82
2015-09-13,11.68,,77.1,7.4,10.38,30.0,28.0,2.0,5.6,0.0,7.4,2.4,0.2,12.9
2015-09-12,17.07,,63.6,8.7,11.5,44.0,35.0,2.2,0.0,0.6,13.6,8.6,6.2,12.97
2015-09-11,19.09,,56.3,8.9,9.88,,,2.0,0.0,1.3,14.3,9.3,0.0,13.03
2015-09-10,15.53,,68.3,8.9,8.96,,,1.9,2.1,0.0,10.8,5.8,0.0,13.1
2015-09-09,12.27,,77.6,8.0,6.38,,,2.0,5.2,0.0,7.8,2.8,0.0,13.17
2015-09-08,11.09,,75.1,6.4,5.96,,,2.1,7.5,0.0,5.5,0.5,0.3,13.25
2015-09-07,10.09,,75.9,5.7,9.12,,,1.8,7.0,0.0,6.0,1.0,1.1,13.3
2015-09-06,6.97,,92.8,5.9,14.58,39.0,1.0,1.5,11.2,0.0,1.8,0.0,24.9,13.38
2015-09-05,10.24,,71.3,4.9,9.96,,,1.7,8.2,0.0,4.8,0.0,1.6,13.45
2015-09-04,8.42,,79.3,5.0,7.0,,,1.5,9.2,0.0,3.8,0.0,1.7,13.52
2015-09-03,10.46,,68.3,4.2,10.83,,,1.7,6.8,0.0,6.2,1.2,0.0,13.58
2015-09-02,13.68,,63.9,6.7,14.0,39.0,30.0,2.3,3.0,0.0,10.0,5.0,0.9,13.65
2015-09-01,14.7,,52.5,4.1,11.83,39.0,30.0,2.3,2.4,0.0,10.7,5.7,0.4,13.73
2015-08-31,16.62,,46.2,3.6,9.08,,,3.1,1.6,0.0,11.3,6.3,0.0,13.78
2015-08-30,17.9,,50.2,5.8,9.79,30.0,29.0,2.7,0.0,0.2,13.2,8.2,0.0,13.85
2015-08-29,19.73,,51.9,9.0,14.71,47.0,13.0,2.8,0.0,1.4,14.4,9.4,0.2,13.93
2015-08-28,21.03,,52.7,8.8,7.71,,,4.1,0.0,2.8,15.8,10.8,0.0,14.0
2015-08-27,19.73,,63.8,11.7,5.33,,,3.5,0.0,1.8,14.8,9.8,0.0,14.05
2015-08-26,16.98,,66.9,10.5,5.62,,,2.8,1.0,0.0,12.0,7.0,0.0,14.13
2015-08-25,17.88,,58.7,9.3,7.25,,,3.0,0.5,0.0,12.5,7.5,0.0,14.2
2015-08-24,17.07,,54.7,7.1,10.29,,,2.4,0.9,0.0,12.1,7.1,0.0,14.27
2015-08-23,16.4,,48.1,4.4,14.5,29.0,18.0,2.2,2.3,0.0,10.7,5.7,0.3,14.33
2015-08-22,12.1,,54.5,2.0,10.0,,,1.9,5.8,0.0,7.2,2.2,0.0,14.4
2015-08-21,10.45,,69.8,4.9,13.88,34.0,35.0,1.5,7.5,0.0,5.5,0.4,1.2,14.47
2015-08-20,16.31,,52.3,5.9,11.83,31.0,33.0,2.0,1.4,0.0,11.6,6.6,0.5,14.53
2015-08-19,19.75,,48.8,7.9,11.92,34.0,1.0,2.3,0.0,2.1,15.1,10.1,0.0,14.6
2015-08-18,16.02,,62.3,7.9,11.54,29.0,27.0,2.1,1.9,0.0,11.1,6.1,0.0,14.67
2015-08-17,14.17,,66.2,7.0,9.08,,,2.0,3.5,0.0,9.5,4.5,0.3,14.73
2015-08-16,12.83,,66.7,6.4,8.25,,,1.3,4.8,0.0,8.2,3.2,0.0,14.8
2015-08-15,12.11,,78.9,8.4,13.17,27.0,33.0,1.1,4.6,0.0,8.4,3.4,7.6,14.85
2015-08-14,18.18,,51.5,7.4,11.92,,,2.1,0.0,0.7,13.7,8.7,0.0,14.92
2015-08-13,23.32,,48.2,10.9,7.67,30.0,1.0,4.1,0.0,5.5,18.5,13.5,0.0,14.98
2015-08-12,23.67,,42.7,9.0,7.25,,,3.1,0.0,5.5,18.4,13.4,0.0,15.07
2015-08-11,22.65,,50.4,9.9,9.17,28.0,22.0,2.9,0.0,4.2,17.1,12.2,0.0,15.12
2015-08-10,21.65,,55.0,10.7,9.79,49.0,19.0,2.9,0.0,3.6,16.6,11.7,0.0,15.18
2015-08-09,21.48,,57.7,11.8,10.79,39.0,33.0,2.9,0.0,3.6,16.6,11.6,0.0,15.25
2015-08-08,21.03,,54.3,10.6,9.29,,,2.1,0.0,2.8,15.8,10.8,0.0,15.3
2015-08-07,18.28,,63.4,10.4,11.67,,,2.1,0.0,0.8,13.8,8.8,0.0,15.37
2015-08-06,16.57,,67.0,9.7,7.38,,,8.5,2.0,0.0,11.0,6.0,0.2,15.43
2015-08-05,15.2,,80.5,11.7,6.58,,,8.1,2.7,0.0,10.3,5.3,0.0,15.47
2015-08-04,18.58,,73.8,13.7,13.58,30.0,29.0,1.8,0.0,0.9,13.9,8.9,0.2,15.53
2015-08-03,23.38,,52.0,12.7,17.58,39.0,15.0,2.2,0.0,5.9,18.9,13.9,0.0,15.6
2015-08-02,20.98,,57.1,11.3,10.08,27.0,16.0,2.8,0.0,2.4,15.3,10.3,0.0,15.65
2015-08-01,19.06,,62.8,11.1,9.33,69.0,29.0,2.3,0.0,1.6,14.6,9.6,6.1,15.72
2015-07-31,22.05,,45.3,8.9,11.5,34.0,17.0,2.9,0.0,3.4,16.4,11.3,0.0,15.78
2015-07-30,19.71,,41.5,5.5,10.62,29.0,30.0,2.3,0.0,1.4,14.3,9.3,0.0,15.82
2015-07-29,18.03,,51.7,7.6,12.0,51.0,32.0,2.0,0.4,0.0,12.6,7.6,0.0,15.88
2015-07-28,18.75,,48.3,7.0,15.21,52.0,33.0,1.8,0.0,0.4,13.4,8.4,0.0,15.95
2015-07-27,18.15,,51.9,7.3,10.25,,,1.9,0.1,0.0,12.8,7.8,0.0,15.98
2015-07-26,16.68,,62.0,8.7,9.38,,,1.7,2.0,0.0,10.9,6.0,0.2,16.05
2015-07-25,16.28,,72.7,10.9,9.42,,,2.1,0.6,0.0,12.4,7.4,1.5,16.08
2015-07-24,19.22,,59.8,10.1,9.67,27.0,18.0,2.6,0.0,0.9,13.9,8.9,0.3,16.15
2015-07-23,15.76,,71.3,10.0,8.33,30.0,34.0,2.1,2.4,0.0,10.6,5.6,0.2,16.18
2015-07-22,15.15,,73.8,10.1,9.88,32.0,21.0,2.4,2.2,0.0,10.8,5.8,0.2,16.25
2015-07-21,18.16,,70.4,12.0,10.21,41.0,32.0,2.4,0.0,0.9,13.9,8.9,4.2,16.28
2015-07-20,21.82,,51.0,10.4,16.04,102.0,3.0,2.7,0.0,3.0,16.1,11.1,10.0,16.33
2015-07-19,20.39,,51.5,9.2,15.79,35.0,30.0,1.9,0.0,2.8,15.8,10.8,0.0,16.38
2015-07-18,20.73,,52.5,9.9,14.29,36.0,35.0,1.9,0.0,2.5,15.5,10.5,0.0,16.43
2015-07-17,16.73,,77.1,12.1,23.71,53.0,34.0,2.1,0.6,0.0,12.4,7.4,28.1,16.47
2015-07-16,14.11,,73.4,9.1,18.5,46.0,31.0,1.8,3.2,0.0,9.8,4.8,7.1,16.5
2015-07-15,20.39,,47.8,8.1,8.33,,,2.8,0.0,2.3,15.3,10.3,0.9,16.55
2015-07-14,20.62,,50.8,8.9,11.79,34.0,27.0,2.4,0.0,2.0,14.9,9.9,0.0,16.6
2015-07-13,20.98,,63.2,13.0,9.12,31.0,29.0,2.8,0.0,4.0,17.1,12.1,0.0,16.63
2015-07-12,22.45,,72.2,16.7,9.67,,,7.4,0.0,6.2,19.1,14.2,11.3,16.65
2015-07-11,23.79,,58.2,14.7,13.67,36.0,8.0,9.0,0.0,6.0,18.9,13.9,0.0,16.68
2015-07-10,23.96,,47.3,11.3,15.75,38.0,12.0,5.3,0.0,6.0,19.0,14.0,0.0,16.73
2015-07-09,26.69,,36.2,9.1,9.67,30.0,27.0,3.5,0.0,7.4,20.4,15.4,0.2,16.77
2015-07-08,22.37,,49.8,9.6,15.21,34.0,19.0,3.2,0.0,3.2,16.2,11.2,0.0,16.8
2015-07-07,15.72,,51.9,5.1,12.12,28.0,1.0,2.5,2.0,0.0,11.0,6.0,0.0,16.83
2015-07-06,18.04,,46.9,5.7,9.38,,,2.8,0.8,0.0,12.2,7.2,0.0,16.85
2015-07-05,15.55,,53.8,5.0,15.54,34.0,32.0,2.0,1.8,0.0,11.2,6.2,0.0,16.88
2015-07-04,18.29,,43.5,5.4,15.54,41.0,30.0,3.1,0.0,0.2,13.2,8.2,0.0,16.9
2015-07-03,23.18,,43.3,7.9,13.29,38.0,32.0,2.8,0.0,4.5,17.5,12.5,0.0,16.92
2015-07-02,23.34,,52.1,11.3,8.83,,,3.0,0.0,4.2,17.1,12.2,0.0,16.93
2015-07-01,20.68,,68.0,13.9,12.0,31.0,31.0,3.8,0.0,2.6,15.6,10.6,1.7,16.97
2015-06-30,18.02,,81.6,14.7,7.42,,,3.5,0.0,1.0,14.0,9.0,3.1,16.98
2015-06-29,19.56,,67.8,13.1,11.12,39.0,19.0,3.7,0.0,2.5,15.5,10.5,1.6,16.98
2015-06-28,26.23,,37.3,8.9,10.12,34.0,32.0,6.5,0.0,7.3,20.3,15.3,0.0,17.0
2015-06-27,24.45,,35.8,7.3,6.46,,,3.6,0.0,5.2,18.2,13.2,0.0,17.0
2015-06-26,23.45,,46.0,9.7,9.62,,,3.1,0.0,4.8,17.9,12.8,0.2,17.03
2015-06-25,22.61,,43.9,8.3,9.29,32.0,28.0,3.2,0.0,3.6,16.6,11.7,0.0,17.03
2015-06-24,20.34,,49.8,7.5,9.33,,,2.8,0.0,1.2,14.2,9.2,0.0,17.05
2015-06-23,18.12,,58.2,9.0,8.67,,,2.7,0.1,0.0,12.8,7.8,0.0,17.03
2015-06-22,16.99,,57.6,7.5,10.08,38.0,35.0,2.5,1.1,0.0,11.9,7.0,0.2,17.03
2015-06-21,15.32,,62.2,7.3,10.21,33.0,34.0,2.2,2.8,0.0,10.2,5.2,0.0,17.05
2015-06-20,13.22,,70.1,7.2,11.46,38.0,33.0,2.3,4.1,0.0,8.9,3.9,0.9,17.05
2015-06-19,16.2,,63.8,8.3,11.5,51.0,2.0,3.6,1.1,0.0,11.9,6.9,9.2,17.03
2015-06-18,15.82,,58.5,7.1,11.25,33.0,16.0,2.6,1.9,0.0,11.1,6.1,0.0,17.03
2015-06-17,13.21,,57.2,3.9,8.79,,,2.4,4.0,0.0,8.9,4.0,1.2,17.03
2015-06-16,15.83,,53.4,5.5,10.38,29.0,2.0,2.9,1.6,0.0,11.4,6.5,0.0,17.02
2015-06-15,13.88,,53.0,3.0,8.54,,,2.7,5.4,0.0,7.6,2.6,0.0,17.02
2015-06-14,11.62,,65.0,4.9,12.96,32.0,1.0,3.0,6.6,0.0,6.4,1.4,0.0,17.0
2015-06-13,10.62,,76.1,6.5,15.67,36.0,30.0,2.0,6.7,0.0,6.3,1.4,0.5,16.97
2015-06-12,13.4,,57.6,4.6,17.5,37.0,32.0,2.6,3.8,0.0,9.2,4.2,0.2,16.97
2015-06-11,18.04,,59.2,9.1,9.58,61.0,35.0,4.1,0.0,1.0,14.0,9.0,7.0,16.95
2015-06-10,18.92,,43.1,5.2,9.21,,,8.1,0.0,0.5,13.5,8.5,0.0,16.92
2015-06-09,18.65,,41.8,4.4,10.67,36.0,3.0,7.1,0.0,0.6,13.6,8.6,0.0,16.9
2015-06-08,20.28,,38.8,4.9,14.12,42.0,31.0,3.6,0.0,2.4,15.4,10.4,0.0,16.87
2015-06-07,21.92,,33.1,4.6,11.38,33.0,27.0,3.0,0.0,2.6,15.7,10.7,0.0,16.85
2015-06-06,21.62,,34.5,4.5,15.42,38.0,31.0,3.0,0.0,3.8,16.8,11.8,0.0,16.82
2015-06-05,18.17,,54.5,7.6,7.5,,,3.2,0.5,0.0,12.5,7.5,0.0,16.78
2015-06-04,16.94,,53.8,7.3,13.21,28.0,13.0,3.0,0.2,0.0,12.8,7.8,0.0,16.77
2015-06-03,17.25,,45.1,3.4,19.04,40.0,17.0,3.1,1.1,0.0,11.9,6.9,0.0,16.73
2015-06-02,12.4,,67.6,6.4,15.04,35.0,17.0,2.3,5.2,0.0,7.8,2.8,3.1,16.7
2015-06-01,14.25,,55.8,5.2,11.88,32.0,36.0,2.5,4.4,0.0,8.6,3.6,0.0,16.67
2015-05-31,15.64,,56.0,6.2,10.92,40.0,14.0,2.8,2.5,0.0,10.6,5.5,2.6,16.63
2015-05-30,13.86,,42.1,1.0,22.17,37.0,14.0,2.5,3.5,0.0,9.6,4.5,0.0,16.58
2015-05-29,11.27,,41.0,-2.0,15.88,34.0,8.0,2.7,7.5,0.0,5.5,0.6,0.0,16.55
2015-05-28,10.43,,48.8,-1.2,17.5,39.0,1.0,2.8,7.0,0.0,6.0,1.0,0.0,16.52
2015-05-27,18.02,,51.5,6.8,10.58,36.0,3.0,4.0,0.0,0.2,13.2,8.2,0.0,16.47
2015-05-26,18.81,,41.4,4.7,11.54,32.0,4.0,3.9,0.6,0.0,12.3,7.3,0.0,16.43
2015-05-25,20.0,,30.4,0.7,8.75,80.0,24.0,4.3,0.0,0.7,13.7,8.7,0.0,16.38
2015-05-24,20.38,,27.3,-0.8,10.42,28.0,14.0,4.0,0.0,0.8,13.8,8.8,0.0,16.33
2015-05-23,19.95,,26.2,-2.0,7.67,,,4.6,0.0,0.2,13.2,8.2,0.0,16.28
2015-05-22,18.82,,25.3,-3.5,6.38,,,4.1,2.0,0.0,11.1,6.0,0.0,16.25
2015-05-21,17.94,,23.3,-4.1,15.88,36.0,15.0,3.3,1.1,0.0,11.9,6.9,0.0,16.18
2015-05-20,16.61,,22.1,-6.0,18.29,49.0,15.0,3.2,3.0,0.0,10.1,5.0,0.0,16.15
2015-05-19,14.5,,22.2,-7.4,16.71,37.0,14.0,3.2,4.5,0.0,8.5,3.5,0.0,16.08
2015-05-18,11.78,,24.9,-8.7,17.88,35.0,15.0,2.9,7.2,0.0,5.8,0.8,0.0,16.05
2015-05-17,6.72,-3.0,41.0,-6.4,10.92,,,2.3,11.8,0.0,1.1,0.0,0.0,15.98
2015-05-16,9.43,,53.2,-1.0,20.71,50.0,4.0,2.8,9.1,0.0,3.9,0.0,0.0,15.93
2015-05-15,13.41,,54.0,4.1,16.38,40.0,16.0,2.9,4.8,0.0,8.2,3.2,0.0,15.88
2015-05-14,12.36,,37.8,-2.6,17.29,35.0,14.0,3.2,6.5,0.0,6.5,1.4,0.0,15.82
2015-05-13,12.03,,31.0,-5.2,19.42,42.0,13.0,3.2,6.7,0.0,6.3,1.4,0.0,15.77
2015-05-12,11.73,,30.8,-6.0,13.21,33.0,14.0,3.4,7.3,0.0,5.7,0.7,0.0,15.72
2015-05-11,10.14,,30.9,-7.0,12.96,35.0,16.0,3.0,8.9,0.0,4.1,0.0,0.0,15.65
2015-05-10,10.18,,38.9,-5.9,14.08,31.0,12.0,2.8,8.3,0.0,4.7,0.0,0.0,15.58
2015-05-09,10.55,,44.3,-2.5,13.54,32.0,11.0,2.9,8.3,0.0,4.7,0.0,0.0,15.53
2015-05-08,7.12,-2.0,56.6,-2.8,7.12,,,4.0,11.7,0.0,1.4,0.0,0.0,15.48
2015-05-07,4.41,-3.0,73.4,-0.3,5.38,,,3.3,13.8,0.0,0.0,0.0,0.2,15.42
2015-05-06,0.39,-7.0,94.1,-0.5,22.42,36.0,33.0,2.2,16.4,0.0,0.0,0.0,7.8,15.35
