date,max_temperature,avg_temperature,avg_hourly_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_visibility,min_visibility,max_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2015-02-15,3.7,2.25,2.57,0.8,,,68,62.5,58,-3.3,-3.9,-4.6,26,19.46,15,35,29,103,102.6,102.4,94.83,94.46,94.25,14500,14500,14500,2.8,2.5,2.3,15.8,0,0,0,0,,,,07:53:00,17:43:00,9.83,7.88,17.72,,,3,3,-5,-4,,4,3.3,0,,,,10,7.9,0
2015-02-14,3.1,-3.5,-3.9,-10.1,,-16,86,75.2,62,-2.7,-7.7,-12.2,28,11.33,0,39,14,102.4,102.22,102.1,94.22,94,93.9,14500,11825,300,3.7,2.9,2.3,21.5,0,0,0,6,,,,07:55:00,17:41:00,9.77,7.92,17.68,,,0,3,-4,-2,,4,1.8,0,,,,10,5.3,0
2015-02-13,2.9,-1.6,-0.81,-6.1,,-13,89,84.1,81,0,-3.1,-8.3,24,12.04,0,33,8,102.59,102.25,102.1,94.25,94.11,93.98,14500,10466.7,2600,5.2,3.9,2.4,19.6,0,0,0,1,,,,07:58:00,17:39:00,9.68,7.97,17.65,,,2,2,-7,-6,,4,3.5,0,,,,10,8.4,0
2015-02-12,4.9,-2.39,-1.65,-9.7,,-16,84,73,60,-0.6,-5.9,-12.3,15,7.12,0,,,102.1,102.01,101.9,93.94,93.8,93.7,14500,13700,11300,4.9,3.8,2.6,20.4,0,0,0,0.5,,,,08:00:00,17:37:00,9.62,8,17.62,,,3,5,-5,-4,,4,2.5,0,,,,10,5.2,0
2015-02-11,-9.8,-13,-13.21,-16.2,,-25,77,70.8,66,-12.6,-17.4,-20.6,30,18.96,7,46,13,104,103.4,102.3,95.51,94.94,93.95,14500,13362.5,8000,2.6,2.4,2.1,31,0,0,0,0.5,,,,08:02:00,17:35:00,9.55,8.03,17.58,,,-11,-11,-8,-7,,4,3.8,2,,,,10,9.1,0
2015-02-10,-11.5,-13.05,-12.82,-14.6,,-22,73,66.1,59,-15.7,-17.9,-18.8,24,12,7,,,103.9,103.27,102.5,95.44,94.82,94.05,14500,14433.3,12900,2.9,2.5,2.3,31.1,0,0,0,0.5,,,,08:03:00,17:33:00,9.5,8.05,17.55,,,-13,-12,-22,-21,,4,3.7,0,,,,10,9.3,0
2015-02-09,-14.2,-16.25,-15.48,-18.3,,-25,73,69.9,67,-18.2,-19.7,-21.8,15,9.62,6,,,102.4,102.19,102,94.02,93.79,93.58,14500,9295.8,1100,3.1,2.9,2.5,34.2,0,0,0,0,,,,08:05:00,17:31:00,9.43,8.08,17.52,,,-14,-14,-17,-17,,4,3.1,0,,,,10,7.4,0
2015-02-08,-12.4,-15.1,-14.72,-17.8,,-24,70,66.4,61,-17.9,-19.6,-21.4,15,6.88,0,,,102.6,102.27,101.5,94.19,93.87,93.12,14500,14500,14500,3.5,2.9,2.4,33.1,0,0,0,0,,,,08:07:00,17:29:00,9.37,8.12,17.48,,,-14,-14,-19,-18,,4,3,0,,,,10,6.8,0
2015-02-07,-13.2,-15.7,-15.9,-18.2,,-26,70,64.2,56,-19.6,-21.1,-22.9,20,11.46,6,,,101.3,100.59,100.3,93.02,92.29,91.99,14500,13691.7,4800,3.1,2.7,2.4,33.7,0,0,0,0,,,,08:09:00,17:27:00,9.3,8.15,17.45,,,-8,-8,-18,-13,,4,1.1,0,,,,10,2.3,0
2015-02-06,-16.3,-17.05,-17.24,-17.8,,-29,73,70.4,66,-20.7,-21.4,-22.1,30,19.17,13,37,9,101.6,100.83,100.3,93.2,92.52,92.06,14500,9008.3,3400,3.1,2.8,2.5,35,0,0,0,0.5,,,,08:11:00,17:25:00,9.23,8.18,17.42,,,-15,-13,-19,-15,,4,4,4,,,,10,10,10
2015-02-05,-3.9,-10.85,-14.33,-17.8,,-28,80,73,55,-10.5,-18.2,-21.6,28,19.88,11,35,6,101.9,101.7,101.4,93.64,93.39,93.16,14500,8087.5,500,3.4,2.8,2.5,28.9,0,0,0,1.5,,,,08:13:00,17:23:00,9.17,8.22,17.38,,,-15,-15,-17,-16,,4,2.8,1,,,,10,10,10
2015-02-04,-0.7,-10.85,-9.14,-21,,-26,87,67.1,58,-6.2,-14.2,-22.9,19,10,4,,,102.6,101.68,101.3,94.18,93.38,93.1,14500,13675,1100,4.5,3.9,3,28.9,0,0,0,0.5,,,,08:15:00,17:21:00,9.1,8.25,17.35,,,-4,-4,-17,-16,,4,1.7,0,,,,10,4,0
2015-02-03,-13.2,-17.75,-17.52,-22.3,,-27,77,69.4,56,-19.5,-21.9,-24.8,22,9.62,4,,,103,102.7,102.3,94.46,94.23,93.89,14500,14366.7,11300,4.8,3.4,2.4,35.8,0,0,0,0.5,,,,08:16:00,17:19:00,9.05,8.27,17.32,,,-13,-13,-18,-18,,4,0.7,0,,,,10,1.5,0
2015-02-02,-13.2,-14.95,-14.99,-16.7,,-23,75,73.6,72,-17.3,-18.6,-20,11,6.42,0,,,102.6,102.33,102.1,94.2,93.94,93.74,14500,7229.2,1400,3.4,2.7,2.2,33,0,0,0,1.5,,,,08:18:00,17:17:00,8.98,8.3,17.28,,,-15,-15,-20,-18,,4,3.6,1,,,,10,9.8,6
2015-02-01,-12.4,-16.3,-15.84,-20.2,,-25,78,74.3,68,-16.3,-19.4,-23.1,17,8.04,0,,,103.2,102.67,102.4,94.77,94.23,93.95,14500,14029.2,8000,4.5,3.2,2.4,34.3,0,0,0,0,,,,08:20:00,17:15:00,8.92,8.33,17.25,,,-13,-13,-17,-16,,4,1,0,,,,10,2.1,0
2015-01-31,-12.9,-15.2,-15.27,-17.5,,-26,80,75.1,68,-17.2,-18.7,-20.3,22,8.33,0,,,103.9,103.74,103.4,95.43,95.24,94.87,14500,10550,2900,2.7,2.3,1.9,33.2,0,0,0,0.5,,,,08:22:00,17:13:00,8.85,8.37,17.22,,,-13,-13,-20,-19,,4,3.6,0,,,,10,8.8,0
2015-01-30,-3.4,-8.5,-8.05,-13.6,,-23,86,81.4,78,-6.7,-10.7,-16.7,22,14,0,33,3,103.6,103.01,102.5,95.16,94.69,94.32,14500,9545.8,1000,4.1,2.9,2,26.5,0,0,0,0,,,,08:23:00,17:11:00,8.8,8.38,17.18,,,-13,-13,-16,-16,,4,2.4,0,,,,10,7.2,0
2015-01-29,-1.4,-5.2,-4.72,-9,,-14,91,86.8,80,-4.2,-6.6,-11.5,15,9.75,6,,,103.3,102.8,102.5,94.96,94.52,94.25,14500,7229.2,600,3.1,2.5,2,23.2,0,0,0,0,,,,08:25:00,17:09:00,8.73,8.42,17.15,,,-1,-1,-7,-6,,4,2.4,0,,,,10,5.4,0
2015-01-28,0.1,-3.75,-3.77,-7.6,,-11,94,83.6,76,-1,-6.1,-10.4,20,9.29,4,,,103.3,102.67,101.6,94.99,94.45,93.55,14500,12783.3,800,3,2.3,1.5,21.8,0,0,0,0.5,,,,08:26:00,17:07:00,8.68,8.43,17.12,,,-6,-6,-11,-5,,4,2.6,0,,,,10,6.1,0
2015-01-27,2.6,1.15,1.36,-0.3,,-5,95,90.9,84,1.2,0.1,-1.6,15,8.54,0,,,101.6,101.2,101,93.51,93.16,92.99,14500,6925,200,4.5,3.2,1.6,16.9,0,0,0,0,,,,08:28:00,17:06:00,8.63,8.47,17.1,,,2,2,-5,-3,,4,3.6,0,,,,10,8.8,0
2015-01-26,7.5,3.15,2.91,-1.2,,,88,78.3,67,1.1,-0.6,-2.8,11,4.67,0,,,101.4,101.18,101,93.37,93.19,93.02,14500,14500,14500,5.1,3.8,3,14.8,0,0,0,0,,,,08:29:00,17:04:00,8.58,8.48,17.07,,,6,6,1,1,,4,1.7,0,,,,10,3.9,0
2015-01-25,9.6,6.15,5.53,2.7,,,73,58,45,-0.3,-2.2,-3.5,24,14,7,32,20,101.3,100.92,100.6,93.29,92.98,92.64,14500,14500,14500,2.8,2.4,2.1,11.8,0,1.1,0,0.5,,,,08:31:00,17:02:00,8.52,8.52,17.03,,,6,6,1,1,,4,2.1,0,,,,10,4.7,0
2015-01-24,6.3,3.8,4.53,1.3,,,90,62.5,52,2.2,-2.1,-4.2,37,18.58,4,50,30,101.7,101.31,100.7,93.73,93.34,92.71,14500,14500,14500,3.8,2.7,1.9,14.2,0,0,0,2.5,,,,08:32:00,17:00:00,8.47,8.53,17,,,6,6,2,2,,4,1.1,0,,,,10,2.4,0
2015-01-23,7.9,3.05,3.2,-1.8,,-3,90,64.2,49,1.3,-3,-5.3,13,7.5,0,,,101.7,101.35,100.7,93.69,93.35,92.77,14500,13958.3,8000,4.5,3.7,3.2,14.9,0,0,0,0.5,,,,08:34:00,16:58:00,8.4,8.57,16.97,,,8,9,2,2,,4,1.2,0,,,,10,2.5,0
2015-01-22,9.9,5.95,6.27,2,,,63,54.7,45,-1.3,-2,-3.4,26,15.04,7,41,27,101.7,101.1,100.7,93.68,93.2,92.79,14500,14500,14500,3.8,3,2.6,12.1,0,1,0,0.5,,,,08:35:00,16:56:00,8.35,8.58,16.93,,,8,10,-1,1,,2,0.5,0,,,,4,0.3,0
2015-01-21,5.5,-2.59,-2.02,-10.7,,-14,82,67.8,54,0.1,-7.2,-12.8,15,9.75,4,,,102.5,101.53,100.7,94.08,93.35,92.74,14500,14162.5,8000,3.8,3.3,2.9,20.6,0,0,0,0.5,,,,08:36:00,16:55:00,8.32,8.6,16.92,,,4,4,2,2,,4,0.9,0,,,,10,1.4,0
2015-01-20,2.6,-2.85,-1.19,-8.3,,-10,86,71.1,58,-2.3,-5.8,-10.3,26,12.67,0,37,29,102.7,102.44,101.9,94.43,94.24,93.84,14500,14162.5,6400,4.6,3,2.2,20.9,0,0,0,0,,,,08:37:00,16:53:00,8.27,8.62,16.88,,,3,3,-6,-5,,4,2,0,,,,10,4.5,0
2015-01-19,4.7,0.85,1.56,-3,,-6,84,68.2,53,-1.9,-3.9,-5.5,17,11.04,6,39,31,101.9,101.38,100.8,93.8,93.31,92.73,14500,14500,14500,4,3.2,2.5,17.1,0,0,0,0,,,,08:38:00,16:51:00,8.22,8.63,16.85,,,3,3,-5,-1,,4,3.8,2,,,,10,9.2,3
2015-01-18,0.9,-4.14,-4.56,-9.2,,-10,74,66.1,55,-6.7,-9.9,-12.4,9,4.38,0,,,100.8,100.43,100,92.63,92.28,91.99,14500,14500,14500,4.2,3.6,3.2,22.1,0,0,0,0,,,,08:40:00,16:49:00,8.15,8.67,16.82,,,-1,-1,-5,0,,4,0.9,0,,,,10,2,0
2015-01-17,4.2,-1,-1.27,-6.2,,-8,67,55.3,44,-6.6,-9,-11.4,17,9.17,0,,,101.1,100.96,100.8,92.97,92.86,92.63,14500,14500,14500,4.1,3.4,2.5,19,0,0,0,0,,,,08:41:00,16:48:00,8.12,8.68,16.8,,,3,3,-8,-7,,2,0.3,0,,,,2,0.2,0
2015-01-16,4.8,-0.85,-0.98,-6.5,,-10,85,68.8,51,0.3,-6.2,-9.2,35,15.67,4,48,31,100.8,100.24,99.8,92.77,92.2,91.74,14500,12629.2,8000,4.5,3,2.4,18.9,0,0,0,0,,,,08:42:00,16:46:00,8.07,8.7,16.77,,,2,2,-4,-3,,4,1.3,0,,,,10,2.6,0
2015-01-15,-1.4,-4.85,-3.41,-8.3,,-10,96,90.5,86,-2.7,-4.5,-6.9,20,10.55,0,28,17,101.7,101.18,100.5,93.48,93.06,92.47,14500,7354.5,500,4.8,3.3,2.4,22.9,0,0,0,0,,,,08:43:00,16:44:00,8.02,8.72,16.73,,,-3,-1,-4,-4,,4,2.9,0,,,,10,6.9,0
2015-01-14,5.7,1.05,2.73,-3.6,,-4,93,69.5,61,0,-2.3,-5.3,19,12.58,0,,,101.7,101.65,101.6,93.7,93.6,93.48,14500,14500,14500,3.6,3,2.6,16.9,0,0,0,0,,,,08:44:00,16:43:00,7.98,8.73,16.72,,,4,5,-7,-4,,4,0.8,0,,,,10,1.7,0
2015-01-13,4.3,-2.85,-1.95,-10,,-14,83,74.6,64,-1.2,-5.8,-11,17,10.92,7,,,102.5,102.18,101.6,94.23,93.94,93.55,14500,14029.2,4800,4.2,3.6,2.9,20.9,0,0,0,1.5,,,,08:44:00,16:41:00,7.95,8.73,16.68,,,1,1,-2,-2,,4,2,0,,,,10,4.5,0
2015-01-12,-5.7,-12.25,-12.64,-18.8,,-25,90,80.4,73,-10.3,-15.2,-21.2,13,8.67,4,,,102.9,102.67,102.5,94.32,94.1,93.97,14500,11612.5,1000,4.3,3.9,3.4,30.2,0,0,0,0,,,,08:45:00,16:39:00,7.9,8.75,16.65,,,-6,-6,-11,-8,,4,0.3,0,,,,10,0.4,0
2015-01-11,-10.6,-17.39,-17.3,-24.2,,-26,86,76.4,71,-15.3,-20.4,-26.5,15,6.91,0,,,103.1,102.99,102.7,94.45,94.24,93.97,14500,13091.7,4800,4.3,3.8,3.5,35.4,0,0,0,0.5,,,,08:46:00,16:38:00,7.87,8.77,16.63,,,-14,-14,-20,-16,,4,0.4,0,,,,10,0.7,0
2015-01-10,-13.8,-16.05,-15.79,-18.3,,-24,75,70.1,60,-17.4,-20,-23.1,9,5.92,0,,,102.7,102.43,102.2,94.27,93.96,93.67,14500,8908.3,1100,4.4,3.6,2.9,34,0,0,0,1.5,,,,08:47:00,16:36:00,7.82,8.78,16.6,,,-16,-16,-21,-20,,4,3.2,0,,,,10,8.8,0
2015-01-09,-16.6,-21.75,-20.57,-26.9,,-31,79,66.6,59,-22.2,-25.1,-29.6,15,7.29,0,,,103.9,102.72,102.1,94.76,93.91,93.41,14500,14500,14500,4.6,4,3.2,39.8,0,0,0,0.5,,,,08:47:00,16:35:00,7.8,8.78,16.58,,,-16,-16,-20,-17,,4,0.5,0,,,,10,1.2,0
2015-01-08,-12.8,-18.1,-17.26,-23.4,,-30,77,68.6,56,-16.8,-21.6,-26.9,32,16.5,4,57,32,104.8,104.42,103.8,95.92,95.57,94.99,14500,14062.5,4000,4.3,2.9,2.1,36.1,0,0,0,0,,,,08:48:00,16:33:00,7.75,8.8,16.55,,,-16,-16,-21,-21,,4,0.6,0,,,,10,1,0
2015-01-07,-7.4,-13.25,-12.1,-19.1,,-28,79,70.5,65,-11.3,-16.3,-22.2,39,21.92,7,57,33,104.8,103.29,102.4,95.87,94.73,94.04,14500,11883.3,1600,3.4,2.8,2.1,31.2,0,0,0,2.5,,,,08:49:00,16:32:00,7.72,8.82,16.53,,,-10,-9,-20,-19,,4,2.5,0,,,,10,6,0
2015-01-06,-16.4,-18.79,-17.87,-21.2,,-27,74,66.5,61,-21,-22.5,-23.4,13,6.67,0,,,105.2,104.77,103.9,96.27,95.9,95.04,14500,13833.3,9700,4.7,3.7,2.8,36.8,0,0,0,0,,,,08:49:00,16:31:00,7.7,8.82,16.52,,,-17,-17,-20,-20,,4,1,0,,,,10,1.7,0
2015-01-05,-17.4,-21.85,-21.59,-26.3,,-35,70,62,50,-23.9,-26.9,-30.6,13,7.35,4,,,103.8,103.21,102.5,94.91,94.3,93.64,14500,14500,14500,4.5,4,3.3,39.9,0,0,0,0,,,,08:49:00,16:29:00,7.67,8.82,16.48,,,-20,-18,-24,-24,,2,0.1,0,,,,3,0.1,0
2015-01-04,-21.7,-26.04,-25.9,-30.4,,-38,66,62.8,59,-26.7,-30.6,-34.7,15,8,0,,,104.4,103.85,102.5,95.18,94.74,93.65,14500,13962.5,8000,3.6,3.2,2.6,44,0,0,0,0.5,,,,08:50:00,16:28:00,7.63,8.83,16.47,,,-21,-21,-30,-24,,2,0.3,0,,,,0,0,0
2015-01-03,-19.7,-24.4,-23.76,-29.1,,-36,86,68.8,54,-21.5,-27.9,-32.6,17,11.38,6,,,104.5,104.08,103.5,95.69,95.2,94.9,14500,13020.8,4000,3.6,2.8,2.3,42.4,0,0,0,0,,,,08:50:00,16:27:00,7.62,8.83,16.45,,,-22,-20,-29,-24,,4,2.3,0,,,,10,5,0
2015-01-02,-10.7,-17.35,-17.37,-24,,-31,85,80.8,77,-14.2,-19.7,-25.8,28,17,6,39,6,103.4,102.31,101.4,94.87,93.94,93.23,14500,6517.4,1000,3.6,2.7,2.1,35.4,0,0,0,1.5,,,,08:50:00,16:26:00,7.6,8.83,16.43,,,-17,-16,-24,-19,,4,2.7,1,,,,10,8.9,1
2015-01-01,3.5,-3.59,-0.52,-10.7,,-19,89,77.9,69,-0.8,-3.9,-13.9,32,18.12,11,46,5,102.12,101.63,101.5,93.69,93.53,93.42,14500,10391.7,1400,2.5,2.3,2.1,21.6,0,0,0,0,,,,08:50:00,16:25:00,7.58,8.83,16.42,,,3,3,-12,-11,,4,3.4,1,,,,10,9.6,4
2014-12-31,3.4,-0.05,-0.32,-3.5,,-9,68,55.8,45,-2.4,-8.2,-12.6,24,16.96,7,37,28,102.9,102.14,101.6,94.6,93.95,93.46,14500,14500,14500,3,2.8,2.4,18.1,0,0,0,0,,,,08:51:00,16:24:00,7.55,8.85,16.4,,,0,0,-5,-4,,4,2.5,0,,,,10,6.2,0
2014-12-30,-3.4,-12.25,-11.24,-21.1,,-29,68,58.3,51,-9.8,-17.7,-25.2,28,16.12,9,37,28,104.9,103.4,102.8,95.87,94.8,94.42,14500,14500,14500,3.2,2.9,2.5,30.2,0,0,0,0,,,,08:51:00,16:23:00,7.53,8.85,16.38,,,-5,-5,-10,-8,,4,1,0,,,,10,2.2,0
2014-12-29,-15.1,-18.5,-18.35,-21.9,,-29,82,71.3,61,-18.9,-22.3,-24.7,19,10.88,0,,,105.4,105.18,104.8,96.73,96.45,95.96,14500,13762.5,8000,2.7,2.2,1.9,36.5,0,0,0,0,,,,08:51:00,16:22:00,7.52,8.85,16.37,,,-22,-22,-21,-14,,4,3.1,0,,,,10,7.7,0
2014-12-28,-11.4,-13.25,-13.62,-15.1,,-25,82,79.5,75,-15.4,-16.4,-18.6,24,12.29,6,37,34,104.8,103.6,102.4,96.19,95.13,94.1,14500,11141.7,4800,7.1,2.5,2,31.2,0,0,0,0,,,,08:51:00,16:21:00,7.5,8.85,16.35,,,-17,-17,-20,-16,,4,4,4,,,,10,10,10
2014-12-27,-5.4,-8.5,-8.78,-11.6,,-19,91,85.5,81,-8.1,-10.8,-14.4,15,8,0,,,102.58,101.89,101.7,94.03,93.58,93.34,14500,11170.8,4000,4,3.1,2.4,26.5,0,0,0,0,,,,08:50:00,16:20:00,7.5,8.83,16.33,,,-7,-7,-17,-16,,4,3,0,,,,10,7.2,0
2014-12-26,-5.8,-12,-11.45,-18.2,,-21,92,83.3,72,-8.7,-13.6,-18.6,11,5.75,0,,,102.4,102.18,101.9,93.78,93.7,93.57,14500,14500,14500,3.3,2.8,2.4,30,0,0,0,0.5,,,,08:50:00,16:19:00,7.48,8.83,16.32,,,-5,-5,-12,-11,,4,1.3,0,,,,10,3.2,0
2014-12-25,-7.4,-10,-9.47,-12.6,,-17,87,83.9,78,-9.8,-11.7,-13.4,13,7.21,0,,,102.2,101.83,101.5,93.94,93.57,93.3,14500,10879.2,1000,6.5,2.5,2,28,0,0,0,0,,,,08:50:00,16:18:00,7.47,8.83,16.3,,,-8,-8,-14,-14,,4,3.9,3,,,,10,9.7,7
2014-12-24,0.9,-5.55,-3.42,-12,,-17,84,74.9,62,-3.8,-7.3,-14,30,17.08,4,39,31,101.4,100.7,100.4,93.26,92.63,92.34,14500,14037.5,3400,12.1,2.9,1.9,23.6,0,0,0,0,,,,08:50:00,16:18:00,7.47,8.83,16.3,,,0,1,-12,-11,,4,3.3,0,,,,10,7.5,0
2014-12-23,-0.2,-3.85,-2.66,-7.5,,-10,84,69,60,-6.2,-7.5,-9.1,19,10.71,4,,,102.2,101.45,100.5,94.07,93.28,92.39,14500,14500,14500,3.8,3,2.7,21.9,0,0,0,0,,,,08:49:00,16:17:00,7.47,8.82,16.28,,,0,0,-4,-3,,4,1.6,0,,,,10,3,0
2014-12-22,2.1,-2.25,-1.11,-6.6,,-9,92,77.7,70,-2.7,-4.5,-6.7,20,11.71,0,,,102.2,101.46,100.7,93.97,93.32,92.58,14500,13420.8,4800,3.4,2.9,2.6,20.2,0,0,0,0,,,,08:49:00,16:17:00,7.47,8.82,16.28,,,1,2,-8,-8,,4,2.5,0,,,,10,5.3,0
2014-12-21,-0.9,-4.25,-4.84,-7.6,,-13,92,80.9,66,-2.3,-7.6,-10.1,13,8,0,,,100.6,99.92,99.3,92.53,91.86,91.26,14500,11370.8,5600,3.5,2.7,2.1,22.2,0,0,0,0,,,,08:48:00,16:16:00,7.47,8.8,16.27,,,-1,-1,-7,-5,,4,2.7,0,,,,10,6.9,0
2014-12-20,1.2,-4.4,-4.43,-10,,-12,86,73.4,59,-6.3,-8.5,-11.8,20,6.67,0,,,100.9,100.44,99.5,92.66,92.29,91.48,14500,13433.3,9700,3.5,3.1,2.6,22.4,0,0,0,0.5,,,,08:48:00,16:16:00,7.47,8.8,16.27,,,-5,-3,-8,-8,,2,0.1,0,,,,3,0.1,0
2014-12-19,-2.8,-7.94,-7.42,-13.1,,-17,87,81.8,74,-6.2,-9.9,-14.7,19,6.12,0,,,101.3,101,100.8,92.89,92.72,92.57,14500,10533.3,6400,4.5,3.4,2.7,25.9,0,0,0,0,,,,08:47:00,16:15:00,7.47,8.78,16.25,,,-4,-4,-8,-8,,4,1.1,0,,,,10,2.1,0
2014-12-18,-3.9,-7.7,-7.96,-11.5,,-16,95,86.4,70,-7.8,-10,-13.3,9,4.42,0,,,101.5,101.45,101.3,93.3,93.17,92.95,12900,6075,500,3.9,3.4,2.9,25.7,0,0,0,0.5,,,,08:46:00,16:15:00,7.48,8.77,16.25,,,-7,-7,-13,-12,,4,1.2,0,,,,10,3.9,0
2014-12-17,-4.5,-5.4,-5.44,-6.3,,-13,88,84.7,82,-6.9,-7.6,-8.6,19,10.83,0,39,15,101.6,101.46,101.4,93.46,93.31,93.22,14500,12820.8,4800,2.8,2.4,2,23.4,0,0,0,0,,,,08:46:00,16:15:00,7.48,8.77,16.25,,,-4,-4,-12,-10,,4,4,4,,,,10,10,10
2014-12-16,-4.2,-6.5,-5.48,-8.8,,-16,85,83.1,81,-7,-7.9,-10.3,30,22.04,17,41,15,102.2,101.89,101.6,93.93,93.67,93.47,14500,14500,14500,2.7,2.3,2,24.5,0,0,0,0,,,,08:45:00,16:15:00,7.5,8.75,16.25,,,-3,-3,-11,-9,,4,4,4,,,,10,10,10
2014-12-15,-2.8,-8.55,-8.36,-14.3,,-17,95,84.5,69,-5.6,-10.5,-14.5,28,11.96,0,37,14,102.9,102.54,102.2,94.38,94.12,93.84,14500,11808.3,6400,4.9,3.4,2.1,26.6,0,0,0,0,,,,08:44:00,16:14:00,7.5,8.73,16.23,,,-4,-4,-10,-9,,4,0.2,0,,,,10,0.4,0
2014-12-14,-1.9,-6.5,-5.59,-11.1,,-13,92,79.4,68,-7,-8.6,-11.9,15,4.79,0,,,103,102.83,102.5,94.6,94.45,94.2,14500,13762.5,8000,4.7,3.4,2.5,24.5,0,0,0,0,,,,08:43:00,16:14:00,7.52,8.72,16.23,,,-3,-3,-11,-10,,0,0,0,,,,0,0,0
2014-12-13,1.9,-2.65,-2.57,-7.2,,-11,90,81.5,69,-1.5,-5.3,-8.3,15,8.46,0,,,102.4,101.88,101.1,94.15,93.7,92.83,14500,13541.7,1100,3.1,2.7,1.9,20.6,0,0,0,0,,,,08:42:00,16:14:00,7.53,8.7,16.23,,,2,2,-7,-7,,4,1.6,0,,,,10,3.5,0
2014-12-12,4.8,-0.05,-0.23,-4.9,,-8,90,81.7,67,-0.6,-2.9,-7.7,20,6.67,0,30,11,101.25,100.16,99.4,93,92.16,91.57,14500,13762.5,8000,4.6,3.4,2.1,18.1,0,0,0,0,,,,08:41:00,16:14:00,7.55,8.68,16.23,,,7,7,-4,-2,,3,0.3,0,,,,8,0.6,0
2014-12-11,9.2,5.3,4.98,1.4,,,81,67.1,52,0.1,-0.6,-1.5,20,10.58,0,33,18,100.1,99.55,98.9,92.23,91.74,91.18,14500,14500,14500,4.2,3.2,2.3,12.7,0,0.3,0,0,,,,08:40:00,16:15:00,7.58,8.67,16.25,,,6,8,1,1,,2,0.3,0,,,,3,0.2,0
2014-12-10,8.7,2.39,4.11,-3.9,,-4,78,65.6,54,0.6,-1.8,-6.2,24,13.54,0,33,17,100.6,99.95,99.2,92.57,92.08,91.44,14500,14500,14500,3.4,3,2.4,15.6,0,0,0,0,,,,08:39:00,16:15:00,7.6,8.65,16.25,,,6,6,1,5,,0,0,0,,,,0,0,0
2014-12-09,12.7,1.5,0.85,-9.7,,-11,84,69.2,46,0.2,-4.1,-10.2,30,9.38,0,46,23,100.9,100.28,99.6,92.65,92.3,91.88,14500,14366.7,12900,4.2,3.7,2.4,16.5,0,0,0,0.5,,,,08:38:00,16:15:00,7.62,8.63,16.25,,,5,5,0,1,,0,0,0,,,,0,0,0
2014-12-08,-4.1,-10.05,-9.16,-16,,-18,98,86,76,-6.6,-11,-16.7,28,9.83,0,33,17,102.5,101.79,101,93.9,93.39,92.65,14500,12620.8,4800,4.2,3.6,3,28.1,0,0,0,0,,,,08:37:00,16:15:00,7.63,8.62,16.25,,,-1,-1,-8,-4,,0,0,0,,,,0,0,0
2014-12-07,-0.3,-7.4,-8.49,-14.5,,-19,99,85.9,75,-5.1,-10.4,-15.1,19,6.61,0,,,102.7,102.32,101.8,94.22,93.9,93.44,14500,9713,3200,4.6,3.6,2.8,25.4,0,0,0,1,,,,08:35:00,16:16:00,7.68,8.58,16.27,,,-1,-1,-12,-9,,0,0,0,,,,0,0,0
2014-12-06,-6.8,-7.9,-8.18,-9,,-15,89,84.2,81,-8.9,-10.4,-11.2,20,10.21,0,,,102.1,101.72,101.4,93.87,93.44,93.14,14500,10275,2700,3.3,3.1,2.7,25.9,0,0,0,0,,,,08:34:00,16:16:00,7.7,8.57,16.27,,,-6,-6,-9,-6,,4,2.6,0,,,,10,6.4,0
2014-12-05,-4.5,-9.25,-9.21,-14,,-18,90,83,76,-8.5,-11.5,-15.6,19,8.92,0,,,102.8,102.53,102.2,94.27,94.1,93.92,14500,14500,14500,4.8,4,3.2,27.2,0,0,0,0,,,,08:33:00,16:17:00,7.73,8.55,16.28,,,-7,-4,-10,-9,,4,0.7,0,,,,10,1.7,0
2014-12-04,-2.6,-8.3,-9.27,-14,,-17,89,84.2,72,-7.9,-11.6,-15.1,9,5.04,0,,,102.3,101.61,101.2,93.73,93.23,92.76,14500,13791.7,3900,4.7,4.2,3.7,26.3,0,0,0,0.5,,,,08:31:00,16:17:00,7.77,8.52,16.28,,,-4,-4,-15,-14,,4,1.3,0,,,,10,3.2,0
2014-12-03,-1.4,-7.05,-5.82,-12.7,,-16,89,68,54,-9.4,-11.1,-15.7,17,10.96,4,,,101.8,101.35,101.1,93.52,93.1,92.72,14500,14500,14500,4.1,3.5,3,25.1,0,0,0,0,,,,08:30:00,16:18:00,7.8,8.5,16.3,,,-4,-4,-15,-13,,4,1.2,0,,,,10,3,0
